Year,Provider,Quarter,Members,ACR,RiskFactor,Regionality,Members_Lag,Rate_Lag,ChurnRate,Treatment,QuarterInt,ACR_next,treatment,CATE_DR,CATE_XL,Quarter_Since_Start
2024,AOK Sachsen-Anhalt,2,684234,1.3,1.22,Regional,682220.0,1.3,-0.0029521268798921,0,2,1.3,0,0.014300032503895312,0.005600363704178911,34
2024,AOK Sachsen-Anhalt,3,685195,1.3,1.22,Regional,684234.0,1.3,-0.0014044902767181,0,3,1.3,0,0.012161105832446298,0.003570951034160534,35
2024,AOK Sachsen-Anhalt,4,687187,1.3,1.22,Regional,685195.0,1.3,-0.0029072015995446,0,4,2.5,1,0.0018847805554445844,-0.0011373671928578918,36
2025,AOK Sachsen-Anhalt,1,690521,2.5,1.198946761579119,Regional,687187.0,1.3,-0.0048516633754713,1,1,,0,-0.0017935175284308112,-0.0019885404923419307,37
2016,Audi BKK,2,445935,0.7,0.8048808217727136,Bundesweit,439412.0,0.7,-0.0148448381018269,0,2,0.7,0,0.00584844767764509,-0.0024746023119833877,2
2016,Audi BKK,3,459520,0.7,0.8048808217727136,Bundesweit,445935.0,0.7,-0.0304640810880509,0,3,0.7,0,0.0023638763844792904,-0.002258071743021428,3
2016,Audi BKK,4,468798,0.7,0.8048808217727136,Bundesweit,459520.0,0.7,-0.0201906337047353,0,4,0.7,0,0.0033657309003395385,-0.0023932902991880252,4
2017,Audi BKK,1,472280,0.7,0.8032538923481337,Bundesweit,468798.0,0.7,-0.007427506090043,0,1,0.7,0,-0.001214366524881021,-0.002466140688422125,5
2017,Audi BKK,2,481508,0.7,0.8032538923481337,Bundesweit,472280.0,0.7,-0.0195392563733378,0,2,0.7,0,0.0009607717551942873,-0.00224292606415956,6
2017,Audi BKK,3,490065,0.7,0.8032538923481337,Bundesweit,481508.0,0.7,-0.0177712519833523,0,3,0.7,0,0.0017283050090748395,-0.0023587073361631006,7
2017,Audi BKK,4,501070,0.7,0.8032538923481337,Bundesweit,490065.0,0.7,-0.0224562047891606,0,4,0.7,0,0.002583391381600609,-0.0019567892050302875,8
2018,Audi BKK,1,505571,0.7,0.8029107357198013,Bundesweit,501070.0,0.7,-0.0089827768575248,0,1,0.7,0,8.854212962014323e-06,-0.0023763608530672268,9
2018,Audi BKK,2,512789,0.7,0.8029107357198013,Bundesweit,505571.0,0.7,-0.0142769264851029,0,2,0.7,0,0.001256373572820111,-0.0021883623855029196,10
2018,Audi BKK,3,518062,0.7,0.8029107357198013,Bundesweit,512789.0,0.7,-0.010282981889237,0,3,0.7,0,0.0007395219910057174,-0.0024801288180616287,11
2018,Audi BKK,4,525444,0.7,0.8029107357198013,Bundesweit,518062.0,0.7,-0.014249259741112,0,4,0.7,0,0.0034054864982290844,-0.0019443765797696048,12
2019,Audi BKK,1,526870,0.7,0.8167040940250685,Bundesweit,525444.0,0.7,-0.0027138952961685,0,1,0.7,0,-0.0003108433431910608,-0.0018897320105375102,13
2019,Audi BKK,2,533133,0.7,0.8167040940250685,Bundesweit,526870.0,0.7,-0.0118871827965152,0,2,0.7,0,-0.0004598790213324098,-0.0015627954715587194,14
2019,Audi BKK,3,535573,0.7,0.8167040940250685,Bundesweit,533133.0,0.7,-0.0045767191301232,0,3,0.7,0,-0.0013721405461770166,-0.002017362418564715,15
2019,Audi BKK,4,540535,0.7,0.8167040940250685,Bundesweit,535573.0,0.7,-0.0092648434480453,0,4,0.7,0,-0.00025104421633349383,-0.002115542484144341,16
2020,Audi BKK,1,541170,0.7,0.8089053070084944,Bundesweit,540535.0,0.7,-0.0011747620413109,0,1,0.7,0,-0.003314252773575757,-0.002706658194680157,17
2020,Audi BKK,2,545127,0.7,0.8089053070084944,Bundesweit,541170.0,0.7,-0.0073119352513997,0,2,0.7,0,-0.0030136375965188283,-0.0021574885249640114,18
2020,Audi BKK,3,546929,0.7,0.8089053070084944,Bundesweit,545127.0,0.7,-0.0033056517105188,0,3,0.7,0,-0.003827235627549698,-0.003089750496184245,19
2020,Audi BKK,4,551442,0.7,0.8089053070084944,Bundesweit,546929.0,0.7,-0.0082515280776846,0,4,1.1,1,0.0036037139062959403,-0.003216897549322186,20
2021,Audi BKK,1,550952,1.1,0.83,Bundesweit,551442.0,0.7,0.0008885793972892,1,1,1.1,0,-0.005399901967523634,-0.0035799929388079252,21
2021,Audi BKK,2,550528,1.1,0.83,Bundesweit,550952.0,1.1,0.0007695770230437,0,2,1.1,0,-0.002639932049536779,-0.0034525386370163925,22
2021,Audi BKK,3,551983,1.1,0.83,Bundesweit,550528.0,1.1,-0.0026429173448035,0,3,1.1,0,-0.0017398199194895174,-0.003160829015674534,23
2021,Audi BKK,4,555569,1.1,0.83,Bundesweit,551983.0,1.1,-0.0064965768873316,0,4,1.1,0,0.0012886372463443278,-0.0024560993742590055,24
2022,Audi BKK,1,554542,1.1,0.8094477376169258,Bundesweit,555569.0,1.1,0.0018485552649625,0,1,1.1,0,-0.0008498721592271894,-0.002793067638235951,25
2022,Audi BKK,2,556998,1.1,0.8094477376169258,Bundesweit,554542.0,1.1,-0.0044288800487609,0,2,1.1,0,-0.00039263059411161205,-0.0019870614423199923,26
2022,Audi BKK,3,559628,1.1,0.8094477376169258,Bundesweit,556998.0,1.1,-0.0047217404730358,0,3,1.1,0,-0.00023359880666099357,-0.0022575666179080692,27
2022,Audi BKK,4,563440,1.1,0.8094477376169258,Bundesweit,559628.0,1.1,-0.0068116677507201,0,4,1.25,1,0.0014363263271808552,-0.0023165821461886317,28
2023,Audi BKK,1,562737,1.25,0.85,Bundesweit,563440.0,1.1,0.001247692744569,1,1,1.25,0,-0.0056357705620057015,-0.00377344611407476,29
2023,Audi BKK,2,565361,1.25,0.85,Bundesweit,562737.0,1.25,-0.0046629242434743,0,2,1.25,0,-0.0017383311468813615,-0.0018863725502393774,30
2023,Audi BKK,3,566429,1.25,0.85,Bundesweit,565361.0,1.25,-0.0018890584953684,0,3,1.25,0,-0.0021159282499229382,-0.0025496363373460184,31
2023,Audi BKK,4,569526,1.25,0.85,Bundesweit,566429.0,1.25,-0.0054675872880802,0,4,1.0,0,-0.00024278021413506155,-0.0018269009101241937,32
2024,Audi BKK,1,568589,1.0,0.86,Bundesweit,569526.0,1.25,0.0016452277859131,0,1,1.0,0,0.000551553177024645,-0.0022336417707096447,33
2024,Audi BKK,2,575982,1.0,0.86,Bundesweit,568589.0,1.0,-0.0130023619873054,0,2,1.0,0,0.015421276588720619,0.0058428857013107585,34
2024,Audi BKK,3,587138,1.0,0.86,Bundesweit,575982.0,1.0,-0.0193686608262063,0,3,1.0,0,0.015705300192513167,0.006196664752971653,35
2024,Audi BKK,4,595201,1.0,0.86,Bundesweit,587138.0,1.0,-0.013732717010311,0,4,2.4,1,-0.031215458930550572,0.0019220986435982228,36
2025,Audi BKK,1,598409,2.4,0.8717571153576876,Bundesweit,595201.0,1.0,-0.0053897758908335,1,1,,0,-0.015000401089079277,-0.0018716797002050892,37
2016,BAHN-BKK,2,474380,1.4,1.160074243158938,Bundesweit,480700.0,1.4,0.0131474932390264,0,2,1.4,0,-0.015821512268717395,-0.0006963923018802857,2
2016,BAHN-BKK,3,472976,1.4,1.160074243158938,Bundesweit,474380.0,1.4,0.002959652599182,0,3,1.4,0,-0.00623253653398791,-0.0006194451761792184,3
2016,BAHN-BKK,4,474044,1.4,1.160074243158938,Bundesweit,472976.0,1.4,-0.0022580426913839,0,4,1.4,0,-0.00437952443132299,-0.00014064503503672036,4
2017,BAHN-BKK,1,473034,1.4,1.16095781350717,Bundesweit,474044.0,1.4,0.0021306039101855,0,1,1.4,0,-0.0029730835792458068,0.0012692034709990674,5
2017,BAHN-BKK,2,471686,1.4,1.16095781350717,Bundesweit,473034.0,1.4,0.0028496894514982,0,2,1.4,0,-0.002490708584707123,0.0002935493689360764,6
2017,BAHN-BKK,3,470300,1.4,1.16095781350717,Bundesweit,471686.0,1.4,0.0029383954579953,0,3,1.4,0,-0.002008079452836135,-0.0005425604994047824,7
2017,BAHN-BKK,4,472231,1.4,1.16095781350717,Bundesweit,470300.0,1.4,-0.0041058898575377,0,4,1.4,0,-0.0010243963103911677,-0.00023628511471170742,8
2018,BAHN-BKK,1,470530,1.4,1.158839613749628,Bundesweit,472231.0,1.4,0.003602050691293,0,1,1.4,0,-0.00271137237942478,-0.0002914813587630995,9
2018,BAHN-BKK,2,469018,1.4,1.158839613749628,Bundesweit,470530.0,1.4,0.0032133976579601,0,2,1.4,0,-0.0021740070102367727,-0.00042970898894995714,10
2018,BAHN-BKK,3,467279,1.4,1.158839613749628,Bundesweit,469018.0,1.4,0.0037077468242157,0,3,1.4,0,-0.0017656847550327518,-0.0005082916895127397,11
2018,BAHN-BKK,4,469010,1.4,1.158839613749628,Bundesweit,467279.0,1.4,-0.003704424979509,0,4,1.2,0,-0.0007598743631144472,-0.0001242875288530111,12
2019,BAHN-BKK,1,467290,1.2,1.163814396734627,Bundesweit,469010.0,1.4,0.0036672992047077,0,1,1.2,0,-0.0017091627137800585,0.00024936576383586975,13
2019,BAHN-BKK,2,466059,1.2,1.163814396734627,Bundesweit,467290.0,1.2,0.0026343384193969,0,2,1.2,0,-0.004102534843186335,-0.004283567785293934,14
2019,BAHN-BKK,3,465130,1.2,1.163814396734627,Bundesweit,466059.0,1.2,0.0019933098599104,0,3,1.2,0,-0.005750895316505851,-0.004259602359636424,15
2019,BAHN-BKK,4,468847,1.2,1.163814396734627,Bundesweit,465130.0,1.2,-0.0079913142562294,0,4,1.2,0,-0.004087282918929592,-0.004322630586864663,16
2020,BAHN-BKK,1,468763,1.2,1.150650700034431,Bundesweit,468847.0,1.2,0.0001791629252186,0,1,1.2,0,-0.004395431719709717,-0.004570065111538778,17
2020,BAHN-BKK,2,470374,1.2,1.150650700034431,Bundesweit,468763.0,1.2,-0.0034367046887232,0,2,1.2,0,-0.0024728592470986805,-0.004230075595128458,18
2020,BAHN-BKK,3,471409,1.2,1.150650700034431,Bundesweit,470374.0,1.2,-0.0022003767215024,0,3,1.2,0,-0.0029012973444614825,-0.004548069233995924,19
2020,BAHN-BKK,4,474943,1.2,1.150650700034431,Bundesweit,471409.0,1.2,-0.0074966748619563,0,4,1.2,0,-0.002814054939098568,-0.00473138301855067,20
2021,BAHN-BKK,1,475587,1.2,1.16,Bundesweit,474943.0,1.2,-0.0013559521879467,0,1,1.2,0,-0.004546493964972913,-0.004940201631930731,21
2021,BAHN-BKK,2,477403,1.2,1.16,Bundesweit,475587.0,1.2,-0.0038184391078814,0,2,1.2,0,-0.0032744827649748703,-0.004494005321354507,22
2021,BAHN-BKK,3,477797,1.2,1.16,Bundesweit,477403.0,1.2,-0.0008252985423216,0,3,1.2,0,-0.0033936999246982104,-0.0042562241868672746,23
2021,BAHN-BKK,4,481063,1.2,1.16,Bundesweit,477797.0,1.2,-0.0068355389422704,0,4,1.2,0,-0.0007579623034628998,-0.003565659047085507,24
2022,BAHN-BKK,1,480908,1.2,1.144441582129982,Bundesweit,481063.0,1.2,0.0003222031210049,0,1,1.2,0,-0.004891512211507362,-0.004237931798536109,25
2022,BAHN-BKK,2,480849,1.2,1.144441582129982,Bundesweit,480908.0,1.2,0.0001226845883204,0,2,1.2,0,-0.0034941366390681236,-0.0038882134405640056,26
2022,BAHN-BKK,3,482482,1.2,1.144441582129982,Bundesweit,480849.0,1.2,-0.0033960765229833,0,3,1.2,0,-0.0034278318681477907,-0.004616670494130483,27
2022,BAHN-BKK,4,486458,1.2,1.144441582129982,Bundesweit,482482.0,1.2,-0.0082407219336679,0,4,1.7,1,-0.011535134931892113,-0.0046993519793594495,28
2023,BAHN-BKK,1,486293,1.7,1.15,Bundesweit,486458.0,1.2,0.0003391865279222,1,1,1.7,0,-0.008550645227437504,-0.005483670039978369,29
2023,BAHN-BKK,2,484598,1.7,1.15,Bundesweit,486293.0,1.7,0.003485552948531,0,2,1.7,0,-0.0057208255615849015,-0.005693240173850616,30
2023,BAHN-BKK,3,483556,1.7,1.15,Bundesweit,484598.0,1.7,0.002150235865604,0,3,1.7,0,-0.004659067855814076,-0.006039467913778105,31
2023,BAHN-BKK,4,486468,1.7,1.15,Bundesweit,483556.0,1.7,-0.0060220532885539,0,4,2.2,1,-0.012222369853827348,-0.00568329682433066,32
2024,BAHN-BKK,1,484157,2.2,1.14,Bundesweit,486468.0,1.7,0.0047505694105264,1,1,2.2,0,-0.008476567618151161,-0.005289797771252742,33
2024,BAHN-BKK,2,477080,2.2,1.14,Bundesweit,484157.0,2.2,0.0146171593098932,0,2,2.2,0,0.011024399527183691,0.0007513151040075692,34
2024,BAHN-BKK,3,475613,2.2,1.14,Bundesweit,477080.0,2.2,0.0030749559822252,0,3,3.4,1,0.0066913789060051646,8.863733682400448e-05,35
2024,BAHN-BKK,4,478255,3.4,1.14,Bundesweit,475613.0,2.2,-0.0055549364714589,1,4,3.4,0,-0.013553372951019068,-0.003306110647048012,36
2025,BAHN-BKK,1,474254,3.4,1.126273424264973,Bundesweit,478255.0,3.4,0.0083658299442765,0,1,,0,-0.01042283135215022,-0.011030411543646357,37
2016,BARMER,2,7569245,1.1,1.044031742647722,Bundesweit,7618418.0,1.1,0.006454489632887,0,2,1.1,0,-0.00879907958835924,-0.0021892257949222386,2
2016,BARMER,3,7547428,1.1,1.044031742647722,Bundesweit,7569245.0,1.1,0.002882321816773,0,3,1.1,0,-0.006195070792943101,-0.0021771032085898343,3
2016,BARMER,4,7567092,1.1,1.044031742647722,Bundesweit,7547428.0,1.1,-0.0026053908695783,0,4,1.1,0,-0.005470584016975987,-0.0015926825219335409,4
2017,BARMER,1,7533520,1.1,1.056574539935584,Bundesweit,7567092.0,1.1,0.0044365788072881,0,1,1.1,0,-0.006039811476308776,-0.0013153539977871771,5
2017,BARMER,2,7502036,1.1,1.056574539935584,Bundesweit,7533520.0,1.1,0.0041791884802854,0,2,1.1,0,-0.0061666566677273625,-0.00229328382134928,6
2017,BARMER,3,7471390,1.1,1.056574539935584,Bundesweit,7502036.0,1.1,0.0040850243853801,0,3,1.1,0,-0.006519064691797405,-0.0032606743245782313,7
2017,BARMER,4,7494883,1.1,1.056574539935584,Bundesweit,7471390.0,1.1,-0.0031443948180994,0,4,1.1,0,-0.005584855459138113,-0.002885049146479923,8
2018,BARMER,1,7461211,1.1,1.062123922282644,Bundesweit,7494883.0,1.1,0.0044926651957075,0,1,1.1,0,-0.007693426528637571,-0.0027823909623311545,9
2018,BARMER,2,7432402,1.1,1.062123922282644,Bundesweit,7461211.0,1.1,0.0038611694535913,0,2,1.1,0,-0.007697129788737889,-0.0028774087693305386,10
2018,BARMER,3,7408365,1.1,1.062123922282644,Bundesweit,7432402.0,1.1,0.0032340823330062,0,3,1.1,0,-0.0074691905756425194,-0.003046183841114976,11
2018,BARMER,4,7418822,1.1,1.062123922282644,Bundesweit,7408365.0,1.1,-0.0014115125267181,0,4,1.1,0,-0.006103170925565071,-0.002676540950110445,12
2019,BARMER,1,7378290,1.1,1.080757426113507,Bundesweit,7418822.0,1.1,0.0054634010628641,0,1,1.1,0,-0.008446828710266618,-0.0028344405012915128,13
2019,BARMER,2,7351422,1.1,1.080757426113507,Bundesweit,7378290.0,1.1,0.0036414941673477,0,2,1.1,0,-0.007244691656801849,-0.003192542597091194,14
2019,BARMER,3,7320736,1.1,1.080757426113507,Bundesweit,7351422.0,1.1,0.0041741584145217,0,3,1.1,0,-0.00872728930137024,-0.0032433928518470364,15
2019,BARMER,4,7343822,1.1,1.080757426113507,Bundesweit,7320736.0,1.1,-0.0031535080625773,0,4,1.1,0,-0.007807422571335914,-0.0033266567998049474,16
2020,BARMER,1,7253759,1.1,1.088407754489604,Bundesweit,7343822.0,1.1,0.0122637776351333,0,1,1.1,0,-0.00937888761068134,-0.0037497407137926744,17
2020,BARMER,2,7261496,1.1,1.088407754489604,Bundesweit,7253759.0,1.1,-0.0010666193900293,0,2,1.1,0,-0.01063713013764793,-0.0030933352743329366,18
2020,BARMER,3,7255349,1.1,1.088407754489604,Bundesweit,7261496.0,1.1,0.000846519780497,0,3,1.1,0,-0.012032919732043859,-0.003333619022949803,19
2020,BARMER,4,7278943,1.1,1.088407754489604,Bundesweit,7255349.0,1.1,-0.0032519455645758,0,4,1.5,1,-0.013818343433710389,-0.003502634123837293,20
2021,BARMER,1,7208444,1.5,1.11,Bundesweit,7278943.0,1.1,0.00968533480754,1,1,1.5,0,-0.009318304957467214,-0.0037489627223374886,21
2021,BARMER,2,7171039,1.5,1.11,Bundesweit,7208444.0,1.5,0.0051890532825114,0,2,1.5,0,-0.009090744781558335,-0.0025229667622228527,22
2021,BARMER,3,7155808,1.5,1.11,Bundesweit,7171039.0,1.5,0.0021239600007753,0,3,1.5,0,-0.0058677899255217035,-0.0018815917746308314,23
2021,BARMER,4,7152237,1.5,1.11,Bundesweit,7155808.0,1.5,0.0004990351893175,0,4,1.5,0,-0.0024782426605565525,-0.001350706882526071,24
2022,BARMER,1,7099221,1.5,1.121050088418371,Bundesweit,7152237.0,1.5,0.0074125060453114,0,1,1.5,0,-0.005660001951653354,-0.0017592776859821154,25
2022,BARMER,2,7109983,1.5,1.121050088418371,Bundesweit,7099221.0,1.5,-0.0015159409743688,0,2,1.5,0,-0.004728695780153288,-0.001086906178706082,26
2022,BARMER,3,7115258,1.5,1.121050088418371,Bundesweit,7109983.0,1.5,-0.0007419145727915,0,3,1.5,0,-0.0032329948382683192,-0.0019434628555673268,27
2022,BARMER,4,7139897,1.5,1.121050088418371,Bundesweit,7115258.0,1.5,-0.0034628399982122,0,4,1.5,0,-0.0031135681783756204,-0.001904257802583984,28
2023,BARMER,1,7100730,1.5,1.14,Bundesweit,7139897.0,1.5,0.0054856533644673,0,1,1.5,0,-0.005347784801123721,-0.0026462716709193734,29
2023,BARMER,2,7112077,1.5,1.14,Bundesweit,7100730.0,1.5,-0.0015980047121915,0,2,1.5,0,-0.003941703908176156,-0.002149705215054927,30
2023,BARMER,3,7116061,1.5,1.14,Bundesweit,7112077.0,1.5,-0.0005601739126277,0,3,1.5,0,-0.0015798583014513309,-0.0018439027297611223,31
2023,BARMER,4,7135066,1.5,1.14,Bundesweit,7116061.0,1.5,-0.0026707190958593,0,4,2.19,1,-0.0030625345657780086,-0.0016476418140357729,32
2024,BARMER,1,7108403,2.19,1.15,Bundesweit,7135066.0,1.5,0.0037368960567428,1,1,2.19,0,-0.0053624836254499006,-0.0024471817646987437,33
2024,BARMER,2,7026770,2.19,1.15,Bundesweit,7108403.0,2.19,0.0114840140605421,0,2,2.19,0,0.010780421679018473,0.003059556777933297,34
2024,BARMER,3,7011074,2.19,1.15,Bundesweit,7026770.0,2.19,0.0022337432419162,0,3,2.19,0,0.004659207258542984,0.00192037126167082,35
2024,BARMER,4,7009048,2.19,1.15,Bundesweit,7011074.0,2.19,0.0002889714186442,0,4,3.29,1,-0.01611759854058531,-0.002090625696430678,36
2025,BARMER,1,6976923,3.29,1.15993902951979,Bundesweit,7009048.0,2.19,0.0045833613923032,1,1,,0,-0.007808893984895271,-0.002644456230890763,37
2016,BIG - direkt gesund,2,389776,1.0,0.7390750102160946,Bundesweit,388964.0,1.0,-0.0020875967955903,0,2,1.0,0,-0.008176185754869766,-0.003874893324096139,2
2016,BIG - direkt gesund,3,391101,1.0,0.7390750102160946,Bundesweit,389776.0,1.0,-0.0033993883666516,0,3,1.0,0,-0.007170434081752907,-0.003864981962657399,3
2016,BIG - direkt gesund,4,393506,1.0,0.7390750102160946,Bundesweit,391101.0,1.0,-0.0061493067008266,0,4,1.0,0,-0.006721534773161372,-0.0032448773249103085,4
2017,BIG - direkt gesund,1,393451,1.0,0.758503756614358,Bundesweit,393506.0,1.0,0.0001397691521857,0,1,1.0,0,-0.008771691513534399,-0.00369585568429436,5
2017,BIG - direkt gesund,2,395639,1.0,0.758503756614358,Bundesweit,393451.0,1.0,-0.0055610482626807,0,2,1.0,0,-0.007130073535414827,-0.004163047964350248,6
2017,BIG - direkt gesund,3,396499,1.0,0.758503756614358,Bundesweit,395639.0,1.0,-0.0021736987506287,0,3,1.0,0,-0.007036760943966709,-0.004293199037240898,7
2017,BIG - direkt gesund,4,400374,1.0,0.758503756614358,Bundesweit,396499.0,1.0,-0.0097730385196431,0,4,1.0,0,-0.005675936910158427,-0.0037105494358640944,8
2018,BIG - direkt gesund,1,400049,1.0,0.7585022744569585,Bundesweit,400374.0,1.0,0.0008117410221442,0,1,1.0,0,-0.008516825524995332,-0.0040719365506159495,9
2018,BIG - direkt gesund,2,400992,1.0,0.7585022744569585,Bundesweit,400049.0,1.0,-0.0023572112416229,0,2,1.0,0,-0.008691682142729286,-0.0038109443825207014,10
2018,BIG - direkt gesund,3,401002,1.0,0.7585022744569585,Bundesweit,400992.0,1.0,-2.4938153379618547e-05,0,3,1.0,0,-0.008124046480123099,-0.003784539144026708,11
2018,BIG - direkt gesund,4,403173,1.0,0.7585022744569585,Bundesweit,401002.0,1.0,-0.0054139380850968,0,4,1.0,0,-0.007512140912785061,-0.0033982289488788844,12
2019,BIG - direkt gesund,1,405012,1.0,0.7817859824953473,Bundesweit,403173.0,1.0,-0.0045613173501201,0,1,1.0,0,-0.00757856330149287,-0.0018753108458010725,13
2019,BIG - direkt gesund,2,401666,1.0,0.7817859824953473,Bundesweit,405012.0,1.0,0.0082614836103621,0,2,1.0,0,-0.007321619846085349,-0.0022231203224038552,14
2019,BIG - direkt gesund,3,400833,1.0,0.7817859824953473,Bundesweit,401666.0,1.0,0.002073862363257,0,3,1.0,0,-0.005086970367840226,-0.002007794981119376,15
2019,BIG - direkt gesund,4,401742,1.0,0.7817859824953473,Bundesweit,400833.0,1.0,-0.002267777353661,0,4,1.0,0,-9.451233770305513e-05,-0.0018025047969524991,16
2020,BIG - direkt gesund,1,399565,1.0,0.8014619419449626,Bundesweit,401742.0,1.0,0.0054189006875059,0,1,1.3,1,0.01140701289592106,-0.00139193376585357,17
2020,BIG - direkt gesund,2,396303,1.3,0.8014619419449626,Bundesweit,399565.0,1.0,0.0081638782175615,1,2,1.3,0,0.004074231121319799,-0.0012690383754415564,18
2020,BIG - direkt gesund,3,387247,1.3,0.8014619419449626,Bundesweit,396303.0,1.3,0.0228512022366724,0,3,1.3,0,-0.003145531192809968,-0.005257075036853671,19
2020,BIG - direkt gesund,4,388280,1.3,0.8014619419449626,Bundesweit,387247.0,1.3,-0.0026675481023739,0,4,1.3,0,-0.0028714485828649685,-0.004318487235400227,20
2021,BIG - direkt gesund,1,385931,1.3,0.84,Bundesweit,388280.0,1.3,0.0060497579066652,0,1,1.3,0,-0.008258746983920614,-0.003894554017300985,21
2021,BIG - direkt gesund,2,385711,1.3,0.84,Bundesweit,385931.0,1.3,0.0005700500866735,0,2,1.3,0,-0.006495438594725733,-0.003489391497062841,22
2021,BIG - direkt gesund,3,384761,1.3,0.84,Bundesweit,385711.0,1.3,0.0024629839439373,0,3,1.3,0,-0.0056237806679147245,-0.0034538577546886226,23
2021,BIG - direkt gesund,4,386035,1.3,0.84,Bundesweit,384761.0,1.3,-0.0033111463999729,0,4,1.3,0,-0.00240941156695072,-0.0025046911854970572,24
2022,BIG - direkt gesund,1,385032,1.3,0.8596577337985316,Bundesweit,386035.0,1.3,0.0025982100068646,0,1,1.3,0,-0.006124446742570964,-0.002421544374021035,25
2022,BIG - direkt gesund,2,385886,1.3,0.8596577337985316,Bundesweit,385032.0,1.3,-0.0022179974651457,0,2,1.3,0,-0.004016542126121587,-0.001615511286590954,26
2022,BIG - direkt gesund,3,387256,1.3,0.8596577337985316,Bundesweit,385886.0,1.3,-0.0035502713236551,0,3,1.3,0,-0.003173036447007825,-0.001882848405335921,27
2022,BIG - direkt gesund,4,389619,1.3,0.8596577337985316,Bundesweit,387256.0,1.3,-0.0061019067490239,0,4,1.45,1,-0.00831935472444322,-0.001919568122545399,28
2023,BIG - direkt gesund,1,389011,1.45,0.87,Bundesweit,389619.0,1.3,0.0015604988463088,1,1,1.45,0,-0.005450090940326957,-0.0030429406690498434,29
2023,BIG - direkt gesund,2,389316,1.45,0.87,Bundesweit,389011.0,1.45,-0.0007840395258745,0,2,1.45,0,-0.004163982817292825,-0.0024557458700613815,30
2023,BIG - direkt gesund,3,389518,1.45,0.87,Bundesweit,389316.0,1.45,-0.0005188587163127,0,3,1.45,0,-0.00403631251097962,-0.0031107129010259542,31
2023,BIG - direkt gesund,4,391530,1.45,0.87,Bundesweit,389518.0,1.45,-0.0051653582119439,0,4,1.65,1,-0.0028700816671309096,-0.0025800359777998975,32
2024,BIG - direkt gesund,1,390099,1.65,0.89,Bundesweit,391530.0,1.45,0.0036548923454141,1,1,1.65,0,-0.005151002054542968,-0.003718165465312684,33
2024,BIG - direkt gesund,2,387895,1.65,0.89,Bundesweit,390099.0,1.65,0.0056498478591331,0,2,1.65,0,0.006584224857703697,-0.0002573602873726864,34
2024,BIG - direkt gesund,3,387493,1.65,0.89,Bundesweit,387895.0,1.65,0.001036362933268,0,3,1.65,0,0.0031005839417161192,-0.00013853728860458553,35
2024,BIG - direkt gesund,4,389540,1.65,0.89,Bundesweit,387493.0,1.65,-0.0052826760741484,0,4,3.39,1,-0.012692610250491253,-0.004593901832151278,36
2025,BIG - direkt gesund,1,389099,3.39,0.9097731167924714,Bundesweit,389540.0,1.65,0.0011321045335523,1,1,,0,-0.0019912260985853803,-0.0028708157617818673,37
2016,BKK Akzo Nobel-Bayern,2,31135,0.6,0.8622738921287956,Regional,29118.0,0.6,-0.0692698674359502,0,2,0.6,0,0.03358271265114908,0.0003709457666500732,2
2016,BKK Akzo Nobel-Bayern,3,31925,0.6,0.8622738921287956,Regional,31135.0,0.6,-0.0253733740163802,0,3,0.6,0,0.010631304782212662,-0.001022691600141077,3
2016,BKK Akzo Nobel-Bayern,4,32709,0.6,0.8622738921287956,Regional,31925.0,0.6,-0.0245575567736883,0,4,0.6,0,0.007153195733775302,-0.0009164661012492162,4
2017,BKK Akzo Nobel-Bayern,1,33110,0.6,0.8412084414123746,Regional,32709.0,0.6,-0.0122596227338041,0,1,0.6,0,0.006197946227914415,0.0016150228673398159,5
2017,BKK Akzo Nobel-Bayern,2,33920,0.6,0.8412084414123746,Regional,33110.0,0.6,-0.0244639081848384,0,2,0.6,0,0.006636804909025092,0.0018766990859669507,6
2017,BKK Akzo Nobel-Bayern,3,34451,0.6,0.8412084414123746,Regional,33920.0,0.6,-0.0156544811320754,0,3,0.6,0,0.006759466398906899,0.0016827056991839963,7
2017,BKK Akzo Nobel-Bayern,4,35297,0.6,0.8412084414123746,Regional,34451.0,0.6,-0.024556616643929,0,4,0.5,0,0.007630151632652808,0.0022340690995188606,8
2018,BKK Akzo Nobel-Bayern,1,35876,0.5,0.8228263154398376,Regional,35297.0,0.6,-0.0164036603677366,0,1,0.5,0,0.008598769302742079,-0.0006670046561839821,9
2018,BKK Akzo Nobel-Bayern,2,36955,0.5,0.8228263154398376,Regional,35876.0,0.5,-0.0300758167019734,0,2,0.5,0,0.00798138636178925,0.0031426952847743036,10
2018,BKK Akzo Nobel-Bayern,3,37901,0.5,0.8228263154398376,Regional,36955.0,0.5,-0.0255987011229874,0,3,0.5,0,0.006893634916771756,0.003007253407107879,11
2018,BKK Akzo Nobel-Bayern,4,38878,0.5,0.8228263154398376,Regional,37901.0,0.5,-0.0257776839661222,0,4,0.5,0,0.006587828698855384,0.003434648659005376,12
2019,BKK Akzo Nobel-Bayern,1,39603,0.5,0.8227339322142867,Regional,38878.0,0.5,-0.0186480786048665,0,1,0.5,0,0.00478457932727383,0.005243190452204753,13
2019,BKK Akzo Nobel-Bayern,2,40249,0.5,0.8227339322142867,Regional,39603.0,0.5,-0.0163118955634674,0,2,0.5,0,0.0024888850356427953,0.004852037779473078,14
